Sector,Company Name,Industry,Symbol,Series,ISIN Code
niftymicrocap250,Nazara Technologies Ltd.,Media Entertainment & Publication,NAZARA,EQ,INE418L01047
niftymicrocap250,NEOGEN CHEMICALS LTD.,Chemicals,NEOGEN,EQ,INE136S01016
niftymicrocap250,NESCO Ltd.,Services,NESCO,EQ,INE317F01035
niftymicrocap250,Network18 Media & Investments Ltd.,Media Entertainment & Publication,NETWORK18,EQ,INE870H01013
niftymicrocap250,National Fertilizers Ltd.,Chemicals,NFL,EQ,INE870D01012
niftymicrocap250,Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS,EQ,INE350C01017
niftymicrocap250,Orient Cement Ltd.,Construction Materials,ORIENTCEM,EQ,INE876N01018
niftymicrocap250,Orkla India Ltd.,Fast Moving Consumer Goods,ORKLAINDIA,EQ,INE16NZ01023
niftymicrocap250,Oswal Pumps Ltd.,Capital Goods,OSWALPUMPS,EQ,INE0BYP01024
niftymicrocap250,Paras Defence and Space Technologies Ltd.,Capital Goods,PARAS,EQ,INE045601023
niftymicrocap250,Park Medi World Ltd.,Healthcare,PARKHOSPS,EQ,INE119201023
niftymicrocap250,PC Jeweller Ltd.,Consumer Durables,PCJEWELLER,EQ,INE785M01021
niftymicrocap250,Pearl Global Industries Ltd.,Textiles,PGIL,EQ,INE940H01022
niftymicrocap250,Piccadily Agro Industries Ltd.,Fast Moving Consumer Goods,PICCADIL,EQ,INE546C01010
niftymicrocap250,PNC Infratech Ltd.,Construction,PNCINFRA,EQ,INE195J01029
niftymicrocap250,P N Gadgil Jewellers Ltd.,Consumer Durables,PNGJL,EQ,INE953R01016
niftymicrocap250,Power Mech Projects Ltd.,Construction,POWERMECH,EQ,INE211R01019
niftymicrocap250,Praj Industries Ltd.,Capital Goods,PRAJIND,EQ,INE074A01025
niftymicrocap250,Pricol Ltd.,Automobile and Auto Components,PRICOLLTD,EQ,INE726V01018
niftymicrocap250,Privi Speciality Chemicals Ltd.,Chemicals,PRIVISCL,EQ,INE959A01019
niftymicrocap250,Prism Johnson Ltd.,Construction Materials,PRSMJOHNSN,EQ,INE010A01011
niftymicrocap250,Prudent Corporate Advisory Services Ltd.,Financial Services,PRUDENT,EQ,INE00F201020
niftymicrocap250,PTC India Ltd.,Power,PTC,EQ,INE877F01012
niftymicrocap250,Puravankara Ltd.,Realty,PURVA,EQ,INE323I01011
niftymicrocap250,QUALITY POWER ELECTRICAL EQUIPMENTS Ltd.,Capital Goods,QPOWER,EQ,INE0SII01026
niftymicrocap250,Quess Corp Ltd.,Services,QUESS,EQ,INE615P01015
niftymicrocap250,Rain Industries Ltd,Chemicals,RAIN,EQ,INE855B01025
niftymicrocap250,Rallis India Ltd.,Chemicals,RALLIS,EQ,INE613A01020
niftymicrocap250,Rategain Travel Technologies Ltd.,Information Technology,RATEGAIN,EQ,INE0CLI01024
niftymicrocap250,Ratnamani Metals & Tubes Ltd.,Capital Goods,RATNAMANI,EQ,INE703B01027
niftymicrocap250,Raymond Lifestyle Ltd.,Textiles,RAYMONDLSL,EQ,INE02ID01020
niftymicrocap250,Restaurant Brands Asia Ltd.,Consumer Services,RBA,EQ,INE07T201019
niftymicrocap250,Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF,EQ,INE027A01015
niftymicrocap250,Redtape Ltd.,Consumer Durables,REDTAPE,EQ,INE0LXT01019
niftymicrocap250,Refex Industries Ltd.,Utilities,REFEX,EQ,INE056I01025
niftymicrocap250,Relaxo Footwears Ltd.,Consumer Durables,RELAXO,EQ,INE131B01039
