Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
niftyindiafpi150,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,,2026-09-26T16:20:44+05:30,23140.5,-0.026593,1.309691,-0.021275,-0.844015,0.427419,,-3.364827,2.520812,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",5.663105,3.761812,-4.968383,-0.928041,4.354509,5.0,10.0,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",15890667.0,24288392.555556,0.654249,-34.575057,NSE_EQ|INE081A01020,2026-09-25,187.97,LIVE LTP,188.02,-0.026593,15890667.0,999.0,2026-09-26T16:20:44+05:30,OK
nifty100,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,,2026-09-26T16:20:44+05:30,23140.5,-0.026593,1.309691,-0.021275,-0.844015,0.427419,,-3.364827,2.520812,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",5.663105,3.761812,-4.968383,-0.928041,4.354509,5.0,10.0,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",15890667.0,24288392.555556,0.654249,-34.575057,NSE_EQ|INE081A01020,2026-09-25,187.97,LIVE LTP,188.02,-0.026593,15890667.0,999.0,2026-09-26T16:20:44+05:30,OK
nifty200,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,,2026-09-26T16:20:44+05:30,23140.5,-0.026593,1.309691,-0.021275,-0.844015,0.427419,,-3.364827,2.520812,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",5.663105,3.761812,-4.968383,-0.928041,4.354509,5.0,10.0,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",15890667.0,24288392.555556,0.654249,-34.575057,NSE_EQ|INE081A01020,2026-09-25,187.97,LIVE LTP,188.02,-0.026593,15890667.0,999.0,2026-09-26T16:20:44+05:30,OK
niftycommodities,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,,2026-09-26T16:20:44+05:30,23140.5,-0.026593,1.309691,-0.021275,-0.844015,0.427419,,-3.364827,2.520812,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",5.663105,3.761812,-4.968383,-0.928041,4.354509,5.0,10.0,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",15890667.0,24288392.555556,0.654249,-34.575057,NSE_EQ|INE081A01020,2026-09-25,187.97,LIVE LTP,188.02,-0.026593,15890667.0,999.0,2026-09-26T16:20:44+05:30,OK
niftymetal,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020,,2026-09-26T16:20:44+05:30,23140.5,-0.026593,1.309691,-0.021275,-0.844015,0.427419,,-3.364827,2.520812,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",5.663105,3.761812,-4.968383,-0.928041,4.354509,5.0,10.0,"[{'date': '2026-09-15', 'rs': -2.672088, 'volume': 31857708}, {'date': '2026-09-16', 'rs': -4.440609, 'volume': 29476234}, {'date': '2026-09-17', 'rs': -2.884671, 'volume': 29397693}, {'date': '2026-09-18', 'rs': -3.968673, 'volume': 29014128}, {'date': '2026-09-21', 'rs': -4.968383, 'volume': 9933718}, {'date': '2026-09-22', 'rs': -2.359753, 'volume': 17525509}, {'date': '2026-09-23', 'rs': 2.740126, 'volume': 39798327}, {'date': '2026-09-24', 'rs': 3.761812, 'volume': 15701549}, {'date': '2026-09-25', 'rs': 2.520812, 'volume': 15890667}, {'date': '2026-09-26', 'rs': 2.991017, 'volume': 15890667, 'source': 'LIVE LTP'}]",15890667.0,24288392.555556,0.654249,-34.575057,NSE_EQ|INE081A01020,2026-09-25,187.97,LIVE LTP,188.02,-0.026593,15890667.0,999.0,2026-09-26T16:20:44+05:30,OK
nifty500,Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013,,2026-09-26T16:20:44+05:30,23140.5,-1.829268,-4.705534,-0.696097,-0.868609,-0.419704,,-3.364827,2.496218,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",-5.648841,9.455192,2.496218,6.093628,-3.36212,3.0,10.0,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",35762.0,62481.222222,0.572364,-42.763604,NSE_EQ|INE660A01013,2026-09-25,4508.0,LIVE LTP,4592.0,-1.829268,35762.0,5.0,2026-09-26T16:20:44+05:30,OK
niftynbfc,Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013,,2026-09-26T16:20:44+05:30,23140.5,-1.829268,-4.705534,-0.696097,-0.868609,-0.419704,,-3.364827,2.496218,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",-5.648841,9.455192,2.496218,6.093628,-3.36212,3.0,10.0,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",35762.0,62481.222222,0.572364,-42.763604,NSE_EQ|INE660A01013,2026-09-25,4508.0,LIVE LTP,4592.0,-1.829268,35762.0,5.0,2026-09-26T16:20:44+05:30,OK
niftymidcap150,Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013,,2026-09-26T16:20:44+05:30,23140.5,-1.829268,-4.705534,-0.696097,-0.868609,-0.419704,,-3.364827,2.496218,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",-5.648841,9.455192,2.496218,6.093628,-3.36212,3.0,10.0,"[{'date': '2026-09-15', 'rs': 8.716561, 'volume': 64086}, {'date': '2026-09-16', 'rs': 8.003722, 'volume': 51662}, {'date': '2026-09-17', 'rs': 9.455192, 'volume': 30137}, {'date': '2026-09-18', 'rs': 8.476323, 'volume': 179114}, {'date': '2026-09-21', 'rs': 5.947771, 'volume': 18298}, {'date': '2026-09-22', 'rs': 7.82397, 'volume': 90693}, {'date': '2026-09-23', 'rs': 3.579929, 'volume': 52156}, {'date': '2026-09-24', 'rs': 3.368878, 'volume': 40423}, {'date': '2026-09-25', 'rs': 2.496218, 'volume': 35762}, {'date': '2026-09-26', 'rs': 3.06772, 'volume': 35762, 'source': 'LIVE LTP'}]",35762.0,62481.222222,0.572364,-42.763604,NSE_EQ|INE660A01013,2026-09-25,4508.0,LIVE LTP,4592.0,-1.829268,35762.0,5.0,2026-09-26T16:20:44+05:30,OK
nifty500,Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP,EQ,INE285A01027,,2026-09-26T16:20:44+05:30,23140.5,-0.952694,-1.074563,-2.356085,-0.871281,26.667367,,-3.364827,2.493547,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",-1.55859,5.416725,0.319658,2.964789,0.992607,4.0,10.0,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",213480.0,344940.222222,0.61889,-38.111016,NSE_EQ|INE285A01027,2026-09-25,603.0,LIVE LTP,608.8,-0.952694,213480.0,1.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP,EQ,INE285A01027,,2026-09-26T16:20:44+05:30,23140.5,-0.952694,-1.074563,-2.356085,-0.871281,26.667367,,-3.364827,2.493547,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",-1.55859,5.416725,0.319658,2.964789,0.992607,4.0,10.0,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",213480.0,344940.222222,0.61889,-38.111016,NSE_EQ|INE285A01027,2026-09-25,603.0,LIVE LTP,608.8,-0.952694,213480.0,1.0,2026-09-26T16:20:44+05:30,OK
niftycapitalgoods,Elgi Equipments Ltd.,Capital Goods,ELGIEQUIP,EQ,INE285A01027,,2026-09-26T16:20:44+05:30,23140.5,-0.952694,-1.074563,-2.356085,-0.871281,26.667367,,-3.364827,2.493547,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",-1.55859,5.416725,0.319658,2.964789,0.992607,4.0,10.0,"[{'date': '2026-09-15', 'rs': 5.416725, 'volume': 626303}, {'date': '2026-09-16', 'rs': 2.337758, 'volume': 533822}, {'date': '2026-09-17', 'rs': 2.267992, 'volume': 381647}, {'date': '2026-09-18', 'rs': 2.254165, 'volume': 398074}, {'date': '2026-09-21', 'rs': 2.515065, 'volume': 203148}, {'date': '2026-09-22', 'rs': 0.319658, 'volume': 306980}, {'date': '2026-09-23', 'rs': 3.271034, 'volume': 252822}, {'date': '2026-09-24', 'rs': 4.913811, 'volume': 188186}, {'date': '2026-09-25', 'rs': 2.493547, 'volume': 213480}, {'date': '2026-09-26', 'rs': 3.858135, 'volume': 213480, 'source': 'LIVE LTP'}]",213480.0,344940.222222,0.61889,-38.111016,NSE_EQ|INE285A01027,2026-09-25,603.0,LIVE LTP,608.8,-0.952694,213480.0,1.0,2026-09-26T16:20:44+05:30,OK
niftycapitalmarketsindex,Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013,,2026-09-26T16:20:44+05:30,23140.5,1.056861,0.17316,-5.396566,-0.882378,41.581008,,-3.364827,2.482449,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",-1.956976,4.645451,-0.652002,1.864221,0.827067,5.0,10.0,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",752030.0,952548.777778,0.789492,-21.050762,NSE_EQ|INE298J01013,2026-09-25,1157.0,LIVE LTP,1144.9,1.056861,752030.0,4.0,2026-09-26T16:20:44+05:30,OK
nifty500,Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013,,2026-09-26T16:20:44+05:30,23140.5,1.056861,0.17316,-5.396566,-0.882378,41.581008,,-3.364827,2.482449,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",-1.956976,4.645451,-0.652002,1.864221,0.827067,5.0,10.0,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",752030.0,952548.777778,0.789492,-21.050762,NSE_EQ|INE298J01013,2026-09-25,1157.0,LIVE LTP,1144.9,1.056861,752030.0,4.0,2026-09-26T16:20:44+05:30,OK
niftymidcap150,Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013,,2026-09-26T16:20:44+05:30,23140.5,1.056861,0.17316,-5.396566,-0.882378,41.581008,,-3.364827,2.482449,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",-1.956976,4.645451,-0.652002,1.864221,0.827067,5.0,10.0,"[{'date': '2026-09-15', 'rs': 4.565557, 'volume': 1238154}, {'date': '2026-09-16', 'rs': 1.029887, 'volume': 1222983}, {'date': '2026-09-17', 'rs': -0.432791, 'volume': 997028}, {'date': '2026-09-18', 'rs': 0.088727, 'volume': 1528510}, {'date': '2026-09-21', 'rs': -0.652002, 'volume': 654535}, {'date': '2026-09-22', 'rs': 1.256652, 'volume': 699444}, {'date': '2026-09-23', 'rs': 3.049694, 'volume': 494842}, {'date': '2026-09-24', 'rs': 4.645451, 'volume': 985413}, {'date': '2026-09-25', 'rs': 2.482449, 'volume': 752030}, {'date': '2026-09-26', 'rs': 2.608581, 'volume': 752030, 'source': 'LIVE LTP'}]",752030.0,952548.777778,0.789492,-21.050762,NSE_EQ|INE298J01013,2026-09-25,1157.0,LIVE LTP,1144.9,1.056861,752030.0,4.0,2026-09-26T16:20:44+05:30,OK
